ITEM_ID,CALCULATION_VERSION_ID,PARENT_ITEM_ID,PREDECESSOR_ITEM_ID,IS_ACTIVE,ITEM_CATEGORY_ID,ACCOUNT_ID,DETERMINED_ACCOUNT_ID,DOCUMENT_TYPE_ID,DOCUMENT_ID,DOCUMENT_VERSION,DOCUMENT_PART,DOCUMENT_STATUS_ID,DESIGN_OFFICE_ID,MATERIAL_ID,MATERIAL_TYPE_ID,MATERIAL_GROUP_ID,OVERHEAD_GROUP_ID,VALUATION_CLASS_ID,ACTIVITY_TYPE_ID,PROCESS_ID,LOT_SIZE,LOT_SIZE_CALCULATED,LOT_SIZE_IS_MANUAL,ENGINEERING_CHANGE_NUMBER_ID,COMPANY_CODE_ID,COST_CENTER_ID,PLANT_ID,WORK_CENTER_ID,BUSINESS_AREA_ID,PROFIT_CENTER_ID,QUANTITY,QUANTITY_CALCULATED,QUANTITY_IS_MANUAL,QUANTITY_UOM_ID,TOTAL_QUANTITY,TOTAL_QUANTITY_UOM_ID,TOTAL_QUANTITY_DEPENDS_ON,IS_RELEVANT_TO_COSTING_IN_ERP,PRICE_FIXED_PORTION,PRICE_FIXED_PORTION_CALCULATED,PRICE_FIXED_PORTION_IS_MANUAL,PRICE_VARIABLE_PORTION,PRICE_VARIABLE_PORTION_CALCULATED,PRICE_VARIABLE_PORTION_IS_MANUAL,PRICE,TRANSACTION_CURRENCY_ID,PRICE_UNIT,PRICE_UNIT_CALCULATED,PRICE_UNIT_IS_MANUAL,PRICE_UNIT_UOM_ID,IS_PRICE_SPLIT_ACTIVE,PRICE_ID,CONFIDENCE_LEVEL_ID,PRICE_SOURCE_ID,VENDOR_ID,TARGET_COST,TARGET_COST_CALCULATED,TARGET_COST_IS_MANUAL,TARGET_COST_CURRENCY_ID,CREATED_ON,CREATED_BY,LAST_MODIFIED_ON,LAST_MODIFIED_BY,PRICE_FOR_TOTAL_QUANTITY,PRICE_FOR_TOTAL_QUANTITY_FIXED_PORTION,PRICE_FOR_TOTAL_QUANTITY_VARIABLE_PORTION,OTHER_COST,OTHER_COST_FIXED_PORTION,OTHER_COST_VARIABLE_PORTION,TOTAL_COST,TOTAL_COST_FIXED_PORTION,TOTAL_COST_VARIABLE_PORTION,HIGHLIGHT_GREEN,HIGHLIGHT_ORANGE,HIGHLIGHT_YELLOW,ITEM_DESCRIPTION,REFERENCED_CALCULATION_VERSION_ID,COMMENT,IS_PHANTOM_MATERIAL,IS_CONFIGURABLE_MATERIAL,MATERIAL_SOURCE,PURCHASING_GROUP,PURCHASING_DOCUMENT,LOCAL_CONTENT,BASE_QUANTITY,BASE_QUANTITY_CALCULATED,BASE_QUANTITY_IS_MANUAL,QUANTITY_PER_BASE_UNIT,QUANTITY_PER_BASE_UNIT_UOM_ID,PRICE_SOURCE_TYPE_ID,IS_DISABLING_PRICE_DETERMINATION,IS_DISABLING_ACCOUNT_DETERMINATION,TOTAL_QUANTITY_OF_VARIANTS,CHILD_ITEM_CATEGORY_ID
5042,7,4952,,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C1,#CC1,#PT1,,#BA1,#PC1,10,,1,MIN,100,MIN,1,,60,,1,120,,1,,EUR,1,,0,H,0,,3,PLC_STANDARD_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,300,100,200,0,0,0,360,120,240,,,,pick according to pick list (labor),,,,,,,,,1,,1,10,MIN,2,0,0,0,3
5028,7,4952,5041,1,2,#AC12,#AC12,#DR,#DOC-100-100,#1,#01,#R,#L2,#100-100,#SEM,#MECH,#OG2,#VC2,,,,,1,,#C1,,#PT1,,#BA1,#PC1,1,,1,PC,10,PC,1,0,,165.12,0,,290,0,,EUR,1,1,0,PC,0,,,PLC_CALCULATED_PRICE,,,,0,,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,4551.2,1651.2,2900,0,0,0,5006.32,1816.32,3190,,,,,,,0,0,,,,,1,,1,1,PC,4,0,0,0,2
4952,7,,,1,0,#AC13,#AC13,#DR,#DOC-P-100,#1,#01,#R,#L2,,#FIN,#MECH,#OG1,#VC1,,,,,,,#C1,,#PT1,,#BA1,#PC1,,,0,,10,PC,1,0,,231.39858,0,,403.95236,0,,EUR,1,1,0,PC,0,,,PLC_CALCULATED_PRICE,,8000,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,6353.5094,2313.9858,4039.5236,987.1894,377.6658,609.5236,6988.86034,2545.38438,4443.47596,,,,,,,0,0,,,,,1,,1,,,4,0,0,0,0
1,8,,,1,0,,,,,,,,,#100-300,#SEM,#MECH,,#VC2,,,,,,,#C2,,#PT2,,,,,,0,,1000,PC,1,0,,1.15218,0,,1.75236,0,,EUR,1,1,0,PC,0,,,PLC_CALCULATED_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,2904.54,1152.18,1752.36,0,0,0,2904.54,1152.18,1752.36,,,,,,,1,1,,,,,1,,1,,,4,0,0,0,0
21,8,1,,1,2,#AC11,#AC11,,,,,,,#100-310,#RAW,#MECH,,#VC3,,,,,1,,#C2,,#PT2,,#BA2,#PC2,1,,1,PC,1000,PC,1,0,0,,1,6,,1,,EUR,10,,0,PC,0,,3,PLC_STANDARD_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,600,0,600,0,0,0,660,0,660,,,,,,,1,0,,,,,1,,1,1,PC,1,0,0,0,2
22,8,1,21,1,3,#AC21,#AC21,,,,,,,,,,,,#AT1,,10,,1,,#C2,#CC3,#PT2,,#BA2,#PC2,10,,1,MIN,1000,MIN,2,,36,,1,6,,1,,EUR,10,,0,H,0,,3,PLC_STANDARD_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,70,60,10,0,0,0,84,72,12,,,,cut slug for shaft (setup),,,0,,,,,,1,,1,10,MIN,2,0,0,0,3
23,8,1,22,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C2,#CC3,#PT2,,#BA2,#PC2,10,,1,MIN,10000,MIN,1,,18,,1,36,,1,,EUR,10,,0,H,0,,3,PLC_STANDARD_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,900,300,600,0,0,0,1080,360,720,,,,cut slug for shaft (labor),,,0,,,,,,1,,1,10,MIN,2,0,0,0,3
24,8,1,23,1,3,#AC23,#AC23,,,,,,,,,,,,#AT3,,,,1,,#C2,#CC3,#PT2,,#BA2,#PC2,10,,1,MIN,10000,MIN,1,,36,,1,18,,1,,EUR,10,,0,H,0,,3,PLC_STANDARD_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,900,600,300,0,0,0,1080,720,360,,,,cut slug for shaft (machine),,,0,,,,,,1,,1,10,MIN,2,0,0,0,3
25,8,1,24,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C2,#CC3,#PT2,,#BA2,#PC2,5,,1,MIN,5,MIN,0,,18,,1,36,,1,,EUR,10,,0,H,0,,3,PLC_STANDARD_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,0.45,0.15,0.3,0,0,0,0.54,0.18,0.36,,,,inspect and deliver to storage (labor),,,0,,,,,,1,,1,5,MIN,2,0,0,0,3
1,9,,,1,0,,,,,,,,,#100-300,#SEM,#MECH,,#VC2,,,,,,,#C2,,#PT2,,,,,,0,,1000,PC,1,0,,1.15218,0,,1.75236,0,,EUR,1,1,0,PC,0,,,PLC_CALCULATED_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,2904.54,1152.18,1752.36,0,0,0,2904.54,1152.18,1752.36,,,,,,,1,1,,,,,1,,1,,,4,0,0,0,0
21,9,1,,1,2,#AC11,#AC11,,,,,,,#100-310,#RAW,#MECH,,#VC3,,,,,1,,#C2,,#PT2,,#BA2,#PC2,1,,1,PC,1000,PC,1,0,0,,1,6,,1,,EUR,10,,0,PC,0,,3,PLC_STANDARD_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,600,0,600,0,0,0,660,0,660,,,,,,,1,0,,,,,1,,1,1,PC,1,0,0,0,2
22,9,1,21,1,3,#AC21,#AC21,,,,,,,,,,,,#AT1,,10,,1,,#C2,#CC3,#PT2,,#BA2,#PC2,10,,1,MIN,1000,MIN,2,,36,,1,6,,1,,EUR,10,,0,H,0,,3,PLC_STANDARD_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,70,60,10,0,0,0,84,72,12,,,,cut slug for shaft (setup),,,0,,,,,,1,,1,10,MIN,2,0,0,0,3
23,9,1,22,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C2,#CC3,#PT2,,#BA2,#PC2,10,,1,MIN,10000,MIN,1,,18,,1,36,,1,,EUR,10,,0,H,0,,3,PLC_STANDARD_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,900,300,600,0,0,0,1080,360,720,,,,cut slug for shaft (labor),,,0,,,,,,1,,1,10,MIN,2,0,0,0,3
24,9,1,23,1,3,#AC23,#AC23,,,,,,,,,,,,#AT3,,,,1,,#C2,#CC3,#PT2,,#BA2,#PC2,10,,1,MIN,10000,MIN,1,,36,,1,18,,1,,EUR,10,,0,H,0,,3,PLC_STANDARD_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,900,600,300,0,0,0,1080,720,360,,,,cut slug for shaft (machine),,,0,,,,,,1,,1,10,MIN,2,0,0,0,3
25,9,1,24,1,3,#AC22,#AC22,,,,,,,,,,,,#AT2,,,,1,,#C2,#CC3,#PT2,,#BA2,#PC2,5,,1,MIN,5,MIN,0,,18,,1,36,,1,,EUR,10,,0,H,0,,3,PLC_STANDARD_PRICE,,,,1,EUR,2017-01-01 09:00:00.0000000,#CONTROLLER,2017-01-01 09:00:00.0000000,#CONTROLLER,0.45,0.15,0.3,0,0,0,0.54,0.18,0.36,,,,inspect and deliver to storage (labor),,,0,,,,,,1,,1,5,MIN,2,0,0,0,3
