PATH,BUSINESS_OBJECT,COLUMN_ID,IS_CUSTOM,ROLLUP_TYPE_ID,SIDE_PANEL_GROUP_ID,DISPLAY_ORDER,TABLE_DISPLAY_ORDER,REF_UOM_CURRENCY_PATH,REF_UOM_CURRENCY_BUSINESS_OBJECT,REF_UOM_CURRENCY_COLUMN_ID,UOM_CURRENCY_FLAG,SEMANTIC_DATA_TYPE,SEMANTIC_DATA_TYPE_ATTRIBUTES,VALIDATION_REGEX_ID,PROPERTY_TYPE,IS_IMMUTABLE_AFTER_SAVE,IS_REQUIRED_IN_MASTERDATA,IS_WILDCARD_ALLOWED,IS_USABLE_IN_FORMULA,RESOURCE_KEY_DISPLAY_NAME,RESOURCE_KEY_DISPLAY_DESCRIPTION,CREATED_ON,CREATED_BY,LAST_MODIFIED_ON,LAST_MODIFIED_BY
Plant,Plant,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Plant,Plant,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,,,,,,,,,,
Customer,Customer,CUSTOMER_ID,0,0,501,1,1,,,,,String,length=10; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_Customer,XTOL_SidePanel_DescriptionName_Customer,,,,
Customer,Customer,CUSTOMER_NAME,0,0,501,2,2,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_CustomerName,XTOL_AdminView_Customers_CustomerName,,,,
Customer,Customer,COUNTRY,0,0,501,3,3,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_Country,XFLD_SidePanel_DisplayName_Country,,,,
Customer,Customer,POSTAL_CODE,0,0,501,4,4,,,,,String,length=35,,3,,,,,XFLD_SidePanel_DisplayName_PostalCode,XFLD_SidePanel_DisplayName_PostalCode,,,,
Customer,Customer,REGION,0,0,501,5,5,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_Region,XFLD_SidePanel_DisplayName_Region,,,,
Customer,Customer,CITY,0,0,501,6,6,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_City,XFLD_SidePanel_DisplayName_City,,,,
Customer,Customer,STREET_NUMBER_OR_PO_BOX,0,0,501,7,7,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_StreetAndNumberOrPostBox,XFLD_SidePanel_DisplayName_StreetAndNumberOrPostBox,,,,
Customer,Customer,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Customer,Customer,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Customer,Customer,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Customer,Customer,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Customer,Customer,_SOURCE,0,0,501,8,8,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Vendor,Vendor,VENDOR_ID,0,0,501,1,1,,,,,String,length=10; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_Vendor,XTOL_SidePanel_DescriptionName_Vendor,,,,
Vendor,Vendor,VENDOR_NAME,0,0,501,2,2,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_VendorName,XFLD_SidePanel_DisplayName_VendorName,,,,
Vendor,Vendor,COUNTRY,0,0,501,3,3,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_Country,XFLD_SidePanel_DisplayName_Country,,,,
Vendor,Vendor,POSTAL_CODE,0,0,501,4,4,,,,,String,length=35,,3,,,,,XFLD_SidePanel_DisplayName_PostalCode,XFLD_SidePanel_DisplayName_PostalCode,,,,
Vendor,Vendor,REGION,0,0,501,5,5,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_Region,XFLD_SidePanel_DisplayName_Region,,,,
Vendor,Vendor,CITY,0,0,501,6,6,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_City,XFLD_SidePanel_DisplayName_City,,,,
Vendor,Vendor,STREET_NUMBER_OR_PO_BOX,0,0,501,7,7,,,,,String,length=100,,3,,,,,XFLD_SidePanel_DisplayName_StreetAndNumberOrPostBox,XFLD_SidePanel_DisplayName_StreetAndNumberOrPostBox,,,,
Vendor,Vendor,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Vendor,Vendor,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Vendor,Vendor,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Vendor,Vendor,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Vendor,Vendor,_SOURCE,0,0,501,8,8,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Account,Account,ACCOUNT_ID,0,0,501,1,1,,,,,String,length=10; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_Account,XTOL_AdminView_Accounts_Account,,,,
Account,Account,ACCOUNT_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_AccountDescription,XFLD_SidePanel_DisplayName_AccountDescription,,,,
Account,Account,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Account.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,0,0,501,3,3,,,,,String,length=4; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_ControllingArea,XTOL_AdminView_ControllingAreas_ControllingArea,,,,
Account.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,0,0,501,3,4,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ControllingAreaDescription,XFLD_SidePanel_DisplayName_ControllingAreaDescription,,,,
Account,Account,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Account,Account,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Account,Account,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Account,Account,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Account,Account,_SOURCE,0,0,501,4,5,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Account,Account,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Material_Account_Determination,Material_Account_Determination,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Material_Account_Determination.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,0,0,501,1,1,,,,,String,length=4; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_ControllingArea,XTOL_AdminView_ControllingAreas_ControllingArea,,,,
Material_Account_Determination.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,0,0,501,1,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ControllingAreaDescription,XFLD_SidePanel_DisplayName_ControllingAreaDescription,,,,
Material_Account_Determination,Material_Account_Determination,PLANT_ID,0,0,,,,,,,,String,length=8; uppercase=1,WILDCARD,,1,1,1,,,,,,,
Material_Account_Determination.Plant,Plant,PLANT_ID,0,0,501,2,3,,,,,String,length=8; uppercase=1,WILDCARD,8,1,1,1,,XFLD_SidePanel_DisplayName_Plant,XTOL_AdminView_Plants_Plant,,,,
Material_Account_Determination.Plant,Plant,PLANT_DESCRIPTION,0,0,501,2,4,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_PlantDescription,XFLD_SidePanel_DisplayName_PlantDescription,,,,
Material_Account_Determination,Material_Account_Determination,MATERIAL_TYPE_ID,0,0,,,,,,,,String,length=4; uppercase=1,WILDCARD,,1,1,1,,,,,,,
Material_Account_Determination.Material_Type,Material_Type,MATERIAL_TYPE_ID,0,0,501,3,5,,,,,String,length=4; uppercase=1,WILDCARD,8,1,1,1,,XFLD_SidePanel_DisplayName_MaterialType,XTOL_AdminView_MaterialAccountDetermination_MaterialType,,,,
Material_Account_Determination.Material_Type,Material_Type,MATERIAL_TYPE_DESCRIPTION,0,0,501,3,6,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_MaterialTypeDescription,XFLD_SidePanel_DisplayName_MaterialTypeDescription,,,,
Material_Account_Determination,Material_Account_Determination,VALUATION_CLASS_ID,0,0,,,,,,,,String,length=4; uppercase=1,WILDCARD,,1,1,1,,,,,,,
Material_Account_Determination.Valuation_Class,Valuation_Class,VALUATION_CLASS_ID,0,0,501,4,7,,,,,String,length=4; uppercase=1,WILDCARD,8,1,1,1,,XFLD_SidePanel_DisplayName_ValuationClass,XTOL_AdminView_MaterialAccountDetermination_ValuationClass,,,,
Material_Account_Determination.Valuation_Class,Valuation_Class,VALUATION_CLASS_DESCRIPTION,0,0,501,4,8,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ValuationClassDescription,XFLD_SidePanel_DisplayName_ValuationClassDescription,,,,
Material_Account_Determination,Material_Account_Determination,ACCOUNT_ID,0,0,,,,,,,,String,length=10; uppercase=1,MASTERDATA,,,1,,,,,,,,
Material_Account_Determination.Account,Account,ACCOUNT_ID,0,0,501,5,9,,,,,String,length=10; uppercase=1,MASTERDATA,8,,1,,,XFLD_SidePanel_DisplayName_Account,XTOL_AdminView_Accounts_Account,,,,
Material_Account_Determination.Account,Account,ACCOUNT_DESCRIPTION,0,0,501,5,10,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_AccountDescription,XFLD_SidePanel_DisplayName_AccountDescription,,,,
Material_Account_Determination,Material_Account_Determination,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Material_Account_Determination,Material_Account_Determination,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_CreatedByUser,XFLD_SidePanel_DisplayName_CreatedByUser,,,,
Material_Account_Determination,Material_Account_Determination,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Material_Account_Determination,Material_Account_Determination,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Material_Account_Determination,Material_Account_Determination,_SOURCE,0,0,501,6,11,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Valuation_Class,Valuation_Class,VALUATION_CLASS_ID,0,0,501,1,1,,,,,String,length=4; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_ValuationClass,XTOL_AdminView_MaterialsPlantSpecificData_ValuationClass,,,,
Valuation_Class,Valuation_Class,VALUATION_CLASS_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ValuationClassDescription,XFLD_SidePanel_DisplayName_ValuationClassDescription,,,,
Valuation_Class,Valuation_Class,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Valuation_Class,Valuation_Class,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Valuation_Class,Valuation_Class,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Valuation_Class,Valuation_Class,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Valuation_Class,Valuation_Class,_SOURCE,0,0,501,3,3,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Valuation_Class,Valuation_Class,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Overhead_Group,Overhead_Group,OVERHEAD_GROUP_ID,0,0,501,1,1,,,,,String,length=10; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_OverheadGroup,XTOL_AdminView_MaterialsPlantSpecificData_OverheadGroup,,,,
Overhead_Group,Overhead_Group,OVERHEAD_GROUP_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_OverheadGroupDescription,XFLD_SidePanel_DisplayName_OverheadGroupDescription,,,,
Overhead_Group,Overhead_Group,PLANT_ID,0,0,,,,,,,,String,length=8; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Overhead_Group.Plant,Plant,PLANT_ID,0,0,501,3,3,,,,,String,length=8; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_Plant,XTOL_AdminView_Plants_Plant,,,,
Overhead_Group.Plant,Plant,PLANT_DESCRIPTION,0,0,501,3,4,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_PlantDescription,XFLD_SidePanel_DisplayName_PlantDescription,,,,
Overhead_Group,Overhead_Group,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Overhead_Group,Overhead_Group,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Overhead_Group,Overhead_Group,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Overhead_Group,Overhead_Group,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Overhead_Group,Overhead_Group,_SOURCE,0,0,501,4,5,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_Source,XTOL_AdminView_ControllingAreas_Source,,,,
Overhead_Group,Overhead_Group,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Process,Process,PROCESS_ID,0,0,501,1,1,,,,,String,length=12; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_Process,XTOL_SidePanel_DescriptionName_Process,,,,
Process,Process,PROCESS_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ProcessDescription,XFLD_SidePanel_DisplayName_ProcessDescription,,,,
Process,Process,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Process.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,0,0,501,3,3,,,,,String,length=4; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_ControllingArea,XTOL_AdminView_ControllingAreas_ControllingArea,,,,
Process.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,0,0,501,3,4,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ControllingAreaDescription,XFLD_SidePanel_DisplayName_ControllingAreaDescription,,,,
Process,Process,ACCOUNT_ID,0,0,,,,,,,,String,length=10; uppercase=1,MASTERDATA,,,1,,,,,,,,
Process.Account,Account,ACCOUNT_ID,0,0,501,4,,,,,,String,length=10; uppercase=1,MASTERDATA,8,,1,,,XFLD_SidePanel_DisplayName_Account,XTOL_AdminView_Accounts_Account,,,,
Process.Account,Account,ACCOUNT_DESCRIPTION,0,0,501,4,,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_AccountDescription,XFLD_SidePanel_DisplayName_AccountDescription,,,,
Process,Process,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Process,Process,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Process,Process,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Process,Process,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Process,Process,COMMENT,0,0,501,7,,,,,,String,length=5000,,4,,,,,XFLD_Project_Comment,XTOL_Project_Comment,,,,
Process,Process,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Component_Split,Component_Split,COMPONENT_SPLIT_ID,0,0,501,1,1,,,,,String,length=35; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_ComponentSplit,XTOL_AdminView_CostComponentSplits_CostComponentSplit,,,,
Component_Split,Component_Split,COMPONENT_SPLIT_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ComponentSplitDescription,XFLD_SidePanel_DisplayName_ComponentSplitDescription,,,,
Component_Split,Component_Split,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Component_Split.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,0,0,501,3,3,,,,,String,length=4; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_ControllingArea,XTOL_AdminView_ControllingAreas_ControllingArea,,,,
Component_Split.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,0,0,501,3,4,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ControllingAreaDescription,XFLD_SidePanel_DisplayName_ControllingAreaDescription,,,,
Component_Split,Component_Split,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Component_Split,Component_Split,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Component_Split,Component_Split,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Component_Split,Component_Split,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Component_Split,Component_Split,_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Component_Split,Component_Split,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Costing_Sheet,Costing_Sheet,COSTING_SHEET_ID,0,0,501,1,1,,,,,String,length=15; uppercase=1,MASTERDATA,3,1,,,,XFLD_SidePanel_DisplayName_CostingSheet,XTOL_AdminView_CostingSheets_CostingSheet,,,,
Costing_Sheet,Costing_Sheet,COSTING_SHEET_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_CostingSheetDescription,XTOL_SidePanel_DescriptionName_CostingSheet,,,,
Costing_Sheet,Costing_Sheet,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Costing_Sheet.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,0,0,501,3,3,,,,,String,length=4; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_ControllingArea,XTOL_AdminView_ControllingAreas_ControllingArea,,,,
Costing_Sheet.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,0,0,501,3,4,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ControllingAreaDescription,XFLD_SidePanel_DisplayName_ControllingAreaDescription,,,,
Costing_Sheet,Costing_Sheet,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Costing_Sheet,Costing_Sheet,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Costing_Sheet,Costing_Sheet,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Costing_Sheet,Costing_Sheet,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Costing_Sheet,Costing_Sheet,_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Costing_Sheet,Costing_Sheet,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Costing_Sheet,Costing_Sheet,IS_TOTAL_COST_ENABLED,0,0,513,1,,,,,,BooleanInt,,,5,,,,,XFLD_SidePanel_DisplayName_CostingSheet_Total,XTOL_SidePanel_DisplayName_CostingSheet_Total,,,,
Costing_Sheet,Costing_Sheet,IS_TOTAL_COST2_ENABLED,0,0,513,2,,,,,,BooleanInt,,,5,,,,,XFLD_SidePanel_DisplayName_CostingSheet_Total2,XTOL_SidePanel_DisplayName_CostingSheet_Total2,,,,
Costing_Sheet,Costing_Sheet,IS_TOTAL_COST3_ENABLED,0,0,513,3,,,,,,BooleanInt,,,5,,,,,XFLD_SidePanel_DisplayName_CostingSheet_Total3,XTOL_SidePanel_DisplayName_CostingSheet_Total3,,,,
Costing_Sheet,Costing_Sheet,TOTAL_COST2_DESCRIPTION,0,0,514,2,,,,,,String,length=50,,3,,,,,XFLD_SidePanel_DisplayName_CostingSheet_Total2Description,XTOL_SidePanel_DisplayName_CostingSheet_Total2Description,,,,
Costing_Sheet,Costing_Sheet,TOTAL_COST3_DESCRIPTION,0,0,515,2,,,,,,String,length=50,,3,,,,,XFLD_SidePanel_DisplayName_CostingSheet_Total3Description,XTOL_SidePanel_DisplayName_CostingSheet_Total3Description,,,,
Account_Group,Account_Group,ACCOUNT_GROUP_ID,0,0,501,1,1,,,,,PositiveInteger,lowerBound=0; upperBound=2147483647; disableDigitGrouping=1,,2,1,,,,XFLD_SidePanel_DisplayName_AccountGroup,XTOL_AdminView_AccountGroups_AccountGroup,,,,
Account_Group,Account_Group,ACCOUNT_GROUP_DESCRIPTION,0,0,501,2,2,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_AccountGroupDescription,XFLD_SidePanel_DisplayName_AccountGroupDescription,,,,
Account_Group,Account_Group,CONTROLLING_AREA_ID,0,0,,,,,,,,String,length=4; uppercase=1,MASTERDATA,,1,1,,,,,,,,
Account_Group.Controlling_Area,Controlling_Area,CONTROLLING_AREA_ID,0,0,501,3,3,,,,,String,length=4; uppercase=1,MASTERDATA,8,1,1,,,XFLD_SidePanel_DisplayName_ControllingArea,XTOL_AdminView_ControllingAreas_ControllingArea,,,,
Account_Group.Controlling_Area,Controlling_Area,CONTROLLING_AREA_DESCRIPTION,0,0,501,3,4,,,,,String,length=250,,3,,,,,XFLD_SidePanel_DisplayName_ControllingAreaDescription,XFLD_SidePanel_DisplayName_ControllingAreaDescription,,,,
Account_Group,Account_Group,COST_PORTION,0,0,501,4,5,,,,,Integer,,,18,,,,,XFLD_SidePanel_DisplayName_CostPortion,XTOL_AdminView_AccountGroups_CostPortion,,,,
Account_Group,Account_Group,_VALID_FROM_FIRST_VERSION,0,0,507,1,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,XFLD_SidePanel_DisplayName_FirstVersionValidFrom,,,,
Account_Group,Account_Group,_CREATED_BY_FIRST_VERSION,0,0,507,2,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,XFLD_SidePanel_DisplayName_FirstVersionCreatedByUser,,,,
Account_Group,Account_Group,_VALID_FROM,0,0,507,3,,,,,,UTCTimestamp,,,11,,,,,XFLD_SidePanel_DisplayName_VersionValidFrom,XFLD_SidePanel_DisplayName_VersionValidFrom,,,,
Account_Group,Account_Group,_CREATED_BY,0,0,507,4,,,,,,String,length=256,,,,,,,XFLD_SidePanel_DisplayName_VersionCreatedByUser,XFLD_SidePanel_DisplayName_VersionCreatedByUser,,,,
Account_Group,Account_Group,_SOURCE,0,0,,,,,,,,Integer,,,,,,,,,,,,,
Account_Group,Account_Group,LANGUAGE,0,0,,,,,,,,String,length=11,,,,,,,,,,,,
Costing_Sheet_Row,Costing_Sheet_Row,COSTING_SHEET_ROW_ID,0,0,,,,,,,,String,length=5; uppercase=1,MASTERDATA,3,1,,,,XFLD_CostingSheetRow_ID,XTOL_AdminView_CostingSheetSelectionFields_Row,,,,
